timestamp,open,high,low,close,volume
2025-06-01 00:00:00,2528.06000000,2528.80000000,2518.00000000,2520.44000000,5422.17090000
2025-06-01 00:15:00,2520.44000000,2523.24000000,2515.34000000,2517.85000000,5722.75070000
2025-06-01 00:30:00,2517.86000000,2522.36000000,2515.63000000,2521.83000000,4457.97950000
2025-06-01 00:45:00,2521.83000000,2526.07000000,2521.11000000,2525.76000000,3793.06390000
2025-06-01 01:00:00,2525.77000000,2528.79000000,2518.18000000,2528.30000000,3678.96430000
2025-06-01 01:15:00,2528.31000000,2530.38000000,2518.10000000,2522.98000000,4745.20830000
2025-06-01 01:30:00,2522.99000000,2525.80000000,2516.70000000,2516.79000000,3377.64390000
2025-06-01 01:45:00,2516.79000000,2520.64000000,2492.00000000,2507.29000000,11561.11070000
2025-06-01 02:00:00,2507.29000000,2507.30000000,2493.80000000,2496.91000000,5012.71710000
2025-06-01 02:15:00,2496.92000000,2509.45000000,2496.92000000,2507.28000000,2709.41270000
2025-06-01 02:30:00,2507.29000000,2512.60000000,2507.29000000,2510.00000000,2493.60310000
2025-06-01 02:45:00,2509.99000000,2513.73000000,2505.93000000,2507.07000000,3792.28820000
2025-06-01 03:00:00,2507.08000000,2508.70000000,2500.56000000,2501.70000000,2561.63410000
2025-06-01 03:15:00,2501.71000000,2506.00000000,2492.40000000,2501.88000000,3857.51950000
2025-06-01 03:30:00,2501.88000000,2511.67000000,2501.88000000,2509.77000000,3462.00580000
2025-06-01 03:45:00,2509.78000000,2518.58000000,2509.78000000,2513.30000000,3885.91530000
2025-06-01 04:00:00,2513.30000000,2515.82000000,2511.50000000,2512.91000000,1461.77290000
2025-06-01 04:15:00,2512.91000000,2516.50000000,2512.80000000,2515.87000000,1262.86770000
2025-06-01 04:30:00,2515.88000000,2525.32000000,2515.87000000,2523.37000000,2269.46050000
2025-06-01 04:45:00,2523.38000000,2527.10000000,2522.14000000,2522.20000000,2016.79230000
2025-06-01 05:00:00,2522.19000000,2527.28000000,2521.04000000,2523.00000000,1639.51900000
2025-06-01 05:15:00,2523.01000000,2524.37000000,2517.90000000,2519.99000000,2677.26950000
2025-06-01 05:30:00,2519.99000000,2522.37000000,2516.96000000,2517.02000000,1551.43780000
2025-06-01 05:45:00,2517.01000000,2520.34000000,2516.12000000,2518.58000000,870.35100000
2025-06-01 06:00:00,2518.58000000,2519.19000000,2515.84000000,2516.84000000,1205.42050000
2025-06-01 06:15:00,2516.84000000,2517.12000000,2509.29000000,2513.60000000,3710.27180000
2025-06-01 06:30:00,2513.60000000,2519.19000000,2513.60000000,2515.55000000,1671.96920000
2025-06-01 06:45:00,2515.55000000,2517.18000000,2511.31000000,2512.70000000,1438.26160000
2025-06-01 07:00:00,2512.69000000,2513.79000000,2507.67000000,2513.31000000,1822.29900000
2025-06-01 07:15:00,2513.31000000,2515.67000000,2511.00000000,2512.77000000,1346.44980000
2025-06-01 07:30:00,2512.76000000,2513.11000000,2505.87000000,2508.66000000,1582.95310000
2025-06-01 07:45:00,2508.66000000,2510.38000000,2506.28000000,2509.00000000,1351.01990000
2025-06-01 08:00:00,2509.00000000,2510.75000000,2503.45000000,2504.98000000,3037.73520000
2025-06-01 08:15:00,2504.98000000,2506.50000000,2499.00000000,2502.73000000,2728.53070000
2025-06-01 08:30:00,2502.74000000,2508.56000000,2501.50000000,2507.88000000,1796.23920000
2025-06-01 08:45:00,2507.88000000,2508.72000000,2501.17000000,2505.86000000,1937.21460000
2025-06-01 09:00:00,2505.87000000,2510.69000000,2497.17000000,2501.50000000,5261.04580000
2025-06-01 09:15:00,2501.49000000,2502.27000000,2491.66000000,2494.23000000,6638.80420000
2025-06-01 09:30:00,2494.23000000,2494.57000000,2483.00000000,2485.68000000,7597.99650000
2025-06-01 09:45:00,2485.68000000,2492.99000000,2477.77000000,2492.26000000,8082.47690000
2025-06-01 10:00:00,2492.27000000,2495.77000000,2486.70000000,2494.42000000,3530.67340000
2025-06-01 10:15:00,2494.42000000,2496.80000000,2492.21000000,2494.46000000,2934.48650000
2025-06-01 10:30:00,2494.46000000,2495.23000000,2487.44000000,2490.43000000,1568.45260000
2025-06-01 10:45:00,2490.42000000,2494.64000000,2487.18000000,2493.60000000,1898.32460000
2025-06-01 11:00:00,2493.60000000,2496.60000000,2491.20000000,2493.41000000,1692.98240000
2025-06-01 11:15:00,2493.40000000,2501.77000000,2493.40000000,2499.69000000,2464.71560000
2025-06-01 11:30:00,2499.69000000,2502.72000000,2497.85000000,2502.20000000,1690.50950000
2025-06-01 11:45:00,2502.20000000,2502.84000000,2495.86000000,2497.35000000,1543.03630000
2025-06-01 12:00:00,2497.35000000,2501.47000000,2492.90000000,2498.48000000,2872.31140000
2025-06-01 12:15:00,2498.47000000,2499.60000000,2489.73000000,2493.17000000,1752.65910000
2025-06-01 12:30:00,2493.17000000,2494.00000000,2468.56000000,2481.71000000,10381.60640000
2025-06-01 12:45:00,2481.70000000,2484.58000000,2477.00000000,2484.17000000,2957.93600000
2025-06-01 13:00:00,2484.18000000,2490.95000000,2480.44000000,2490.80000000,2865.87360000
2025-06-01 13:15:00,2490.79000000,2496.80000000,2487.63000000,2491.12000000,3386.85170000
2025-06-01 13:30:00,2491.12000000,2497.52000000,2490.44000000,2496.63000000,3110.61120000
2025-06-01 13:45:00,2496.63000000,2498.42000000,2493.02000000,2493.84000000,2527.69330000
2025-06-01 14:00:00,2493.84000000,2509.40000000,2493.84000000,2502.99000000,5232.94670000
2025-06-01 14:15:00,2502.99000000,2514.59000000,2502.99000000,2512.29000000,4666.33850000
2025-06-01 14:30:00,2512.30000000,2515.75000000,2509.16000000,2513.64000000,3991.23410000
2025-06-01 14:45:00,2513.64000000,2518.73000000,2508.51000000,2509.68000000,3656.16350000
2025-06-01 15:00:00,2509.68000000,2511.00000000,2503.95000000,2506.28000000,2531.88990000
2025-06-01 15:15:00,2506.28000000,2519.88000000,2505.05000000,2517.79000000,3732.43520000
2025-06-01 15:30:00,2517.79000000,2522.70000000,2515.60000000,2521.65000000,3179.42720000
2025-06-01 15:45:00,2521.65000000,2524.99000000,2517.97000000,2523.23000000,3033.62360000
2025-06-01 16:00:00,2523.23000000,2541.54000000,2521.00000000,2537.44000000,13521.53570000
2025-06-01 16:15:00,2537.44000000,2542.43000000,2529.54000000,2536.83000000,8407.32830000
2025-06-01 16:30:00,2536.82000000,2547.79000000,2532.33000000,2545.60000000,5595.10530000
2025-06-01 16:45:00,2545.60000000,2547.48000000,2536.43000000,2538.76000000,3875.25820000
2025-06-01 17:00:00,2538.77000000,2543.40000000,2532.70000000,2539.20000000,3774.35650000
2025-06-01 17:15:00,2539.20000000,2543.90000000,2537.40000000,2543.89000000,2419.03450000
2025-06-01 17:30:00,2543.89000000,2546.96000000,2539.83000000,2539.91000000,1898.27380000
2025-06-01 17:45:00,2539.91000000,2543.71000000,2537.43000000,2538.99000000,3299.18760000
2025-06-01 18:00:00,2538.99000000,2539.00000000,2524.37000000,2529.60000000,6303.44620000
2025-06-01 18:15:00,2529.60000000,2530.00000000,2512.57000000,2515.99000000,5711.79710000
2025-06-01 18:30:00,2516.00000000,2516.00000000,2493.49000000,2501.11000000,6772.10200000
2025-06-01 18:45:00,2501.11000000,2524.02000000,2500.01000000,2520.20000000,5354.67550000
2025-06-01 19:00:00,2520.21000000,2526.69000000,2511.82000000,2514.94000000,4467.16370000
2025-06-01 19:15:00,2514.93000000,2522.50000000,2514.00000000,2518.79000000,1720.69240000
2025-06-01 19:30:00,2518.80000000,2522.37000000,2517.33000000,2519.99000000,2381.45340000
2025-06-01 19:45:00,2519.99000000,2527.10000000,2519.99000000,2526.38000000,1745.89100000
2025-06-01 20:00:00,2526.38000000,2526.89000000,2519.42000000,2522.40000000,2256.50680000
2025-06-01 20:15:00,2522.40000000,2528.29000000,2522.40000000,2527.09000000,1619.05730000
